,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
14391,67,16.46207763315433,68.0,323,268,4.189654742026425,4.174387269895637,1602
14392,62,15.0,58.0,290,216,3.9318256327243257,3.9889840465642745,1433
14393,67,16.673332000533065,70.0,339,292,4.394449154672439,3.9512437185814275,1704
14394,77,16.64331697709324,65.0,376,290,4.204692619390966,3.828641396489095,1722
14395,52,13.379088160259652,54.0,265,201,3.970291913552122,3.9889840465642745,1223
14396,80,19.467922333931785,82.0,351,322,4.343805421853684,3.912023005428146,1972
14397,70,16.703293088490067,73.0,359,298,4.418840607796598,4.02535169073515,1730
14398,66,15.716233645501712,57.0,311,225,3.784189633918261,4.07753744390572,1469
14399,67,16.881943016134134,72.0,322,223,4.23410650459726,4.0943445622221,1610
14400,62,14.730919862656235,49.0,313,263,3.912023005428146,3.9512437185814275,1420
14401,53,13.711309200802088,58.0,268,204,3.8066624897703196,3.912023005428146,1279
14402,72,15.937377450509228,70.0,350,278,3.9512437185814275,3.9318256327243257,1658
14403,89,19.924858845171276,84.0,403,341,4.418840607796598,4.07753744390572,2118
14404,71,17.406895185529212,65.0,358,231,4.1588830833596715,3.9318256327243257,1648
14405,64,15.716233645501712,68.0,304,223,4.07753744390572,3.9512437185814275,1485
14406,71,16.278820596099706,68.0,338,256,4.127134385045092,4.060443010546419,1654
14407,66,16.186414056238647,75.0,312,263,4.174387269895637,4.04305126783455,1610
14408,70,17.204650534085253,61.0,345,276,4.30406509320417,4.174387269895637,1651
14409,55,14.52583904633395,50.0,271,199,3.784189633918261,3.8066624897703196,1278
14410,67,15.556349186104045,69.0,334,293,4.1588830833596715,4.127134385045092,1618
14411,67,16.15549442140351,74.0,308,234,4.110873864173311,3.9512437185814275,1557
14412,70,17.549928774784245,83.0,355,289,4.564348191467836,3.8066624897703196,1812
14413,56,14.66287829861518,66.0,260,199,3.9512437185814275,4.127134385045092,1341
14414,68,15.491933384829668,67.0,313,239,4.007333185232471,3.9318256327243257,1526
14415,79,19.77371993328519,67.0,359,342,4.564348191467836,3.828641396489095,1951
14416,68,14.798648586948742,71.0,318,242,4.060443010546419,3.8501476017100584,1524
14417,67,17.378147196982766,68.0,331,292,4.5217885770490405,4.07753744390572,1719
14418,54,13.820274961085254,57.0,269,209,3.58351893845611,3.6109179126442243,1246
14419,67,16.881943016134134,79.0,337,292,4.127134385045092,4.1588830833596715,1719
14420,68,15.937377450509228,68.0,329,266,4.23410650459726,3.8918202981106265,1595
14421,78,16.583123951777,49.0,368,304,4.248495242049359,3.912023005428146,1681
14422,63,15.652475842498529,64.0,318,248,4.48863636973214,4.02535169073515,1507
14423,72,17.944358444926362,67.0,342,323,4.276666119016055,3.4657359027997265,1739
14424,64,15.491933384829668,51.0,315,241,4.2626798770413155,3.9512437185814275,1465
14425,65,14.89966442575134,70.0,307,202,3.8501476017100584,3.8501476017100584,1447
14426,76,17.916472867168917,78.0,381,317,4.709530201312334,4.174387269895637,1907
14427,64,16.0312195418814,68.0,344,226,4.276666119016055,3.9512437185814275,1567
14428,68,14.966629547095765,63.0,343,245,3.912023005428146,3.7376696182833684,1486
14429,81,18.973665961010276,72.0,387,290,4.2626798770413155,3.9318256327243257,1877
14430,57,14.933184523068078,69.0,282,207,3.713572066704308,3.9889840465642745,1341
14431,59,15.066519173319364,63.0,304,250,4.174387269895637,3.7612001156935624,1429
14432,62,14.866068747318506,67.0,308,212,4.23410650459726,3.8501476017100584,1410
14433,77,17.916472867168917,77.0,373,294,4.430816798843313,4.04305126783455,1868
14434,68,15.297058540778355,51.0,350,253,4.672828834461906,4.07753744390572,1600
14435,51,14.0,55.0,270,204,4.276666119016055,4.02535169073515,1285
14436,81,20.149441679609886,77.0,361,347,4.5217885770490405,3.7612001156935624,2000
14437,65,16.3707055437449,31.0,350,260,4.3694478524670215,3.9512437185814275,1547
14438,78,18.303005217723125,73.0,372,306,4.532599493153256,3.9318256327243257,1870
14439,74,17.406895185529212,75.0,367,261,4.143134726391533,3.9889840465642745,1732
14440,66,15.165750888103101,71.0,332,214,4.110873864173311,3.970291913552122,1534
14441,76,18.35755975068582,67.0,390,329,4.543294782270004,3.871201010907891,1876
14442,58,14.933184523068078,54.0,278,208,3.713572066704308,4.02535169073515,1334
14443,64,16.06237840420901,73.0,322,257,3.58351893845611,3.970291913552122,1544
14444,71,15.684387141358123,72.0,372,290,4.07753744390572,4.110873864173311,1664
14445,72,17.11724276862369,56.0,348,292,4.2626798770413155,3.9512437185814275,1664
14446,66,15.905973720586866,68.0,308,238,3.9512437185814275,4.007333185232471,1522
14447,67,16.06237840420901,68.0,332,273,4.382026634673881,3.784189633918261,1617
14448,64,16.64331697709324,68.0,335,260,4.499809670330265,3.9512437185814275,1663
14449,62,15.716233645501712,68.0,328,217,3.9318256327243257,4.04305126783455,1499
14450,66,15.684387141358123,66.0,341,284,4.343805421853684,4.07753744390572,1600
14451,75,17.26267650163207,65.0,381,293,4.51085950651685,3.8918202981106265,1778
14452,81,16.401219466856727,63.0,404,344,4.543294782270004,4.127134385045092,1864
14453,75,18.867962264113206,73.0,353,312,4.406719247264253,3.9318256327243257,1866
14454,56,14.106735979665885,61.0,262,195,3.871201010907891,3.9318256327243257,1296
14455,55,14.52583904633395,58.0,270,210,4.04305126783455,4.02535169073515,1346
14456,60,15.0,44.0,334,265,4.219507705176107,4.127134385045092,1473
14457,51,13.638181696985855,67.0,261,191,3.784189633918261,4.07753744390572,1249
14458,60,16.09347693943108,78.0,278,208,4.007333185232471,3.8066624897703196,1440
14459,79,18.734993995195193,72.0,401,335,4.553876891600541,4.007333185232471,1968
14460,65,15.968719422671311,62.0,329,261,4.060443010546419,4.04305126783455,1541
14461,59,15.905973720586866,81.0,215,203,3.871201010907891,3.6109179126442243,1372
14462,71,17.46424919657298,71.0,373,305,4.553876891600541,3.9512437185814275,1778
14463,73,17.776388834631177,74.0,331,295,4.663439094112067,4.07753744390572,1837
14464,69,17.549928774784245,82.0,352,319,4.499809670330265,4.0943445622221,1832
14465,67,17.69180601295413,80.0,309,310,4.543294782270004,3.8501476017100584,1748
14466,66,16.278820596099706,68.0,342,247,4.564348191467836,3.912023005428146,1618
14467,69,16.792855623746664,57.0,320,266,4.770684624465665,3.8501476017100584,1634
14468,75,17.549928774784245,53.0,392,312,4.51085950651685,3.9889840465642745,1786
14469,67,15.0996688705415,44.0,352,249,4.30406509320417,4.007333185232471,1515
14470,78,16.522711641858304,64.0,372,279,3.8501476017100584,4.219507705176107,1715
14471,59,15.620499351813308,57.0,331,255,4.787491742782046,4.219507705176107,1572
14472,58,14.2828568570857,61.0,273,198,3.871201010907891,3.828641396489095,1356
14473,74,16.217274740226856,65.0,374,261,4.276666119016055,4.060443010546419,1703
14474,62,14.52583904633395,43.0,303,257,4.189654742026425,3.871201010907891,1439
14475,67,15.937377450509228,65.0,303,237,4.290459441148391,3.8066624897703196,1528
14476,65,14.212670403551895,51.0,346,240,3.6888794541139363,4.07753744390572,1432
14477,75,17.944358444926362,60.0,344,343,4.718498871295094,4.2626798770413155,1870
14478,70,16.278820596099706,63.0,344,258,4.174387269895637,3.784189633918261,1571
14479,62,14.696938456699069,71.0,288,217,4.04305126783455,3.8501476017100584,1434
14480,57,14.52583904633395,53.0,275,205,3.7612001156935624,3.912023005428146,1304
14481,83,18.76166303929372,56.0,380,339,4.624972813284271,4.143134726391533,1918
14482,79,18.520259177452132,54.0,374,360,4.543294782270004,3.8918202981106265,1879
14483,70,14.866068747318506,32.0,366,274,3.871201010907891,4.007333185232471,1521
14484,71,16.522711641858304,68.0,364,300,4.77912349311153,3.912023005428146,1733
14485,65,17.349351572897472,59.0,357,299,4.74493212836325,3.8066624897703196,1732
14486,65,16.941074346097416,66.0,329,219,4.007333185232471,3.970291913552122,1540
14487,64,16.09347693943108,64.0,326,263,4.0943445622221,3.9318256327243257,1582
14488,73,16.792855623746664,62.0,375,302,4.343805421853684,3.8918202981106265,1731
14489,78,18.33030277982336,75.0,371,305,4.663439094112067,4.110873864173311,1893
14490,67,15.066519173319364,43.0,342,245,4.290459441148391,3.9318256327243257,1501
14491,74,16.97056274847714,70.0,374,273,4.30406509320417,4.02535169073515,1760
14492,68,16.881943016134134,50.0,307,294,4.499809670330265,3.912023005428146,1603
14493,66,15.491933384829668,63.0,326,230,4.382026634673881,4.110873864173311,1523
14494,67,16.401219466856727,66.0,334,279,4.143134726391533,3.713572066704308,1584
14495,60,14.594519519326424,63.0,286,212,3.7612001156935624,3.8918202981106265,1386
14496,64,15.297058540778355,77.0,323,227,3.784189633918261,3.8918202981106265,1498
14497,61,15.329709716755891,59.0,288,224,3.5553480614894135,3.871201010907891,1401
14498,77,17.60681686165901,75.0,382,296,4.418840607796598,3.9318256327243257,1874
14499,66,16.401219466856727,75.0,339,249,4.174387269895637,4.007333185232471,1590
14500,62,15.7797338380595,56.0,276,243,4.836281906951478,4.143134726391533,1551
14501,58,15.033296378372908,60.0,271,221,3.8066624897703196,3.8918202981106265,1371
14502,62,16.186414056238647,78.0,309,232,4.1588830833596715,3.9318256327243257,1568
14503,70,16.822603841260722,62.0,361,282,4.1588830833596715,4.07753744390572,1680
14504,65,16.61324772583615,64.0,378,286,4.290459441148391,3.8918202981106265,1669
14505,54,14.89966442575134,72.0,278,195,3.912023005428146,3.6375861597263857,1334
14506,71,15.033296378372908,58.0,358,277,4.127134385045092,4.02535169073515,1613
14507,70,16.792855623746664,66.0,355,269,4.499809670330265,3.970291913552122,1652
14508,80,18.920887928424502,72.0,384,306,4.30406509320417,3.091042453358316,1869
14509,87,18.466185312619388,75.0,398,369,4.59511985013459,3.8501476017100584,2057
14510,56,14.730919862656235,62.0,292,211,4.127134385045092,3.784189633918261,1404
14511,73,17.291616465790582,60.0,384,304,4.060443010546419,3.912023005428146,1710
14512,60,15.556349186104045,68.0,309,227,3.8918202981106265,3.9512437185814275,1475
14513,65,16.911534525287763,68.0,304,295,4.7535901911063645,4.007333185232471,1688
14514,72,17.146428199482248,77.0,347,233,3.713572066704308,3.7376696182833684,1623
14515,54,14.696938456699069,70.0,233,199,3.7612001156935624,3.4965075614664802,1297
14516,58,14.422205101855956,55.0,318,235,4.48863636973214,4.174387269895637,1427
14517,72,18.138357147217054,63.0,345,315,4.7535901911063645,4.02535169073515,1851
14518,64,17.204650534085253,67.0,283,226,4.31748811353631,3.912023005428146,1545
14519,67,14.89966442575134,37.0,365,274,4.248495242049359,3.7376696182833684,1511
14520,88,19.87460691435179,69.0,424,382,4.867534450455582,3.9889840465642745,2172
14521,63,16.583123951777,65.0,327,241,4.02535169073515,4.02535169073515,1550
14522,75,16.703293088490067,65.0,362,278,4.07753744390572,4.0943445622221,1694
14523,63,16.881943016134134,62.0,359,304,4.653960350157523,3.912023005428146,1712
14524,65,15.84297951775486,69.0,346,264,4.700480365792417,3.7612001156935624,1626
14525,85,19.261360284258224,60.0,400,340,4.61512051684126,3.9889840465642745,2019
14526,59,15.652475842498529,64.0,307,236,4.442651256490317,3.8501476017100584,1465
14527,66,15.066519173319364,54.0,358,262,4.219507705176107,4.127134385045092,1543
14528,70,17.944358444926362,70.0,365,269,4.3694478524670215,4.007333185232471,1776
14529,67,17.175564037317667,67.0,333,304,4.2626798770413155,4.219507705176107,1722
14530,76,16.492422502470642,57.0,361,311,4.394449154672439,4.127134385045092,1734
14531,64,16.1245154965971,65.0,305,206,3.784189633918261,3.9512437185814275,1469
14532,67,17.349351572897472,69.0,350,310,4.836281906951478,3.828641396489095,1812
14533,68,16.217274740226856,72.0,351,254,4.204692619390966,4.110873864173311,1652
14534,70,15.716233645501712,66.0,335,260,4.543294782270004,3.970291913552122,1672
14535,68,16.278820596099706,87.0,365,260,4.189654742026425,3.871201010907891,1698
14536,71,17.578395831246947,69.0,342,293,4.248495242049359,3.6635616461296463,1727
14537,66,15.264337522473747,69.0,328,243,3.912023005428146,4.02535169073515,1481
14538,58,14.594519519326424,68.0,289,197,3.8066624897703196,3.871201010907891,1359
14539,70,16.401219466856727,59.0,329,239,3.9512437185814275,4.07753744390572,1547
14540,78,17.944358444926362,60.0,392,339,4.584967478670572,4.23410650459726,1903
14541,57,14.2828568570857,65.0,280,204,3.9512437185814275,3.912023005428146,1338
14542,55,15.132745950421556,68.0,235,213,3.5553480614894135,3.828641396489095,1315
14543,70,16.73320053068151,70.0,371,265,4.23410650459726,4.060443010546419,1687
14544,73,17.4928556845359,60.0,316,250,4.356708826689592,3.8918202981106265,1667
14545,62,15.165750888103101,62.0,310,219,3.784189633918261,3.828641396489095,1414
14546,72,16.61324772583615,82.0,355,273,4.007333185232471,3.7376696182833684,1687
14547,64,14.866068747318506,58.0,322,203,4.110873864173311,3.6888794541139363,1411
14548,61,15.874507866387544,61.0,295,217,3.970291913552122,3.9318256327243257,1458
14549,62,16.1245154965971,62.0,295,227,4.060443010546419,3.784189633918261,1453
14550,72,18.083141320025124,69.0,351,319,4.276666119016055,3.8918202981106265,1788
14551,71,15.556349186104045,62.0,369,281,4.727387818712341,4.127134385045092,1726
14552,67,15.968719422671311,75.0,311,236,3.8501476017100584,3.9318256327243257,1548
14553,72,16.881943016134134,55.0,330,264,4.219507705176107,3.8501476017100584,1602
14554,68,17.175564037317667,70.0,332,273,4.30406509320417,3.9318256327243257,1690
14555,67,16.822603841260722,77.0,352,278,4.465908118654584,3.9889840465642745,1707
14556,53,13.674794331177344,58.0,311,201,3.9889840465642745,3.8918202981106265,1330
14557,80,17.69180601295413,67.0,375,305,4.442651256490317,4.060443010546419,1827
14558,71,17.26267650163207,69.0,336,280,4.290459441148391,3.7612001156935624,1694
14559,71,15.716233645501712,46.0,351,293,4.442651256490317,4.174387269895637,1607
14560,72,16.30950643030009,68.0,386,307,4.356708826689592,4.110873864173311,1787
14561,69,15.362291495737216,66.0,361,239,4.276666119016055,3.871201010907891,1594
14562,60,15.297058540778355,58.0,325,241,4.532599493153256,4.0943445622221,1510
14563,52,13.96424004376894,53.0,296,217,4.060443010546419,3.7376696182833684,1297
14564,72,17.11724276862369,44.0,376,327,4.624972813284271,3.828641396489095,1710
14565,69,16.46207763315433,74.0,356,299,4.836281906951478,3.970291913552122,1745
14566,62,15.968719422671311,75.0,314,233,4.276666119016055,3.871201010907891,1539
14567,66,16.217274740226856,67.0,327,260,4.31748811353631,3.8066624897703196,1567
14568,61,16.0,73.0,321,269,4.532599493153256,4.1588830833596715,1613
14569,64,16.186414056238647,71.0,286,223,4.1588830833596715,3.784189633918261,1492
14570,65,16.492422502470642,84.0,331,251,4.442651256490317,3.828641396489095,1648
14571,64,16.703293088490067,34.0,307,264,4.2626798770413155,4.07753744390572,1508
14572,62,15.132745950421556,69.0,285,207,4.060443010546419,3.9318256327243257,1443
14573,61,15.394804318340652,78.0,266,224,3.8918202981106265,3.912023005428146,1448
14574,66,15.329709716755891,57.0,331,254,3.9512437185814275,3.8501476017100584,1490
14575,62,16.64331697709324,77.0,366,309,4.248495242049359,4.174387269895637,1754
14576,52,14.071247279470288,54.0,270,207,3.9318256327243257,4.02535169073515,1308
14577,69,17.175564037317667,66.0,353,279,4.189654742026425,3.9318256327243257,1686
14578,75,18.734993995195193,71.0,372,328,4.406719247264253,4.07753744390572,1900
14579,64,17.26267650163207,67.0,340,278,4.430816798843313,3.5553480614894135,1627
14580,61,15.165750888103101,71.0,288,198,4.007333185232471,3.828641396489095,1394
14581,77,16.97056274847714,70.0,390,299,4.418840607796598,4.189654742026425,1830
14582,63,17.349351572897472,63.0,326,258,3.970291913552122,3.871201010907891,1578
14583,69,16.881943016134134,73.0,331,265,4.0943445622221,3.784189633918261,1645
14584,71,17.60681686165901,46.0,267,323,4.418840607796598,4.060443010546419,1622
14585,60,14.52583904633395,73.0,305,219,4.04305126783455,4.04305126783455,1450
14586,63,15.811388300841896,68.0,336,202,4.060443010546419,4.07753744390572,1534
14587,73,17.406895185529212,76.0,385,291,4.499809670330265,4.219507705176107,1822
14588,69,15.620499351813308,70.0,354,255,4.1588830833596715,4.07753744390572,1613
14589,59,15.033296378372908,63.0,280,235,4.465908118654584,4.07753744390572,1463
14590,61,13.416407864998739,40.0,292,241,4.248495242049359,4.219507705176107,1348
14591,66,15.329709716755891,65.0,307,265,4.04305126783455,3.8501476017100584,1505
14592,72,14.933184523068078,47.0,350,267,4.465908118654584,3.9889840465642745,1581
14593,71,16.522711641858304,56.0,384,281,4.02535169073515,3.9512437185814275,1626
14594,63,15.524174696260024,59.0,304,234,4.02535169073515,3.828641396489095,1458
14595,65,16.73320053068151,69.0,303,271,4.48863636973214,4.007333185232471,1643
14596,69,16.0312195418814,61.0,343,251,4.204692619390966,4.0943445622221,1595
14597,64,15.427248620541512,81.0,347,251,3.9889840465642745,3.970291913552122,1552
